2020/10/13 06:25:50 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:25:50 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:25:51 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:25:52 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:25:53 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:25:55 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:25:59 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:26:05 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:26:19 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:26:45 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:27:36 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/13 06:28:37 [emerg] 1#1: open() "/etc/nginx/logs/error.log" failed (2: No such file or directory)
2020/10/23 18:26:37 [error] 19#19: *2894 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/23 18:30:42 [error] 19#19: *2894 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/23 20:09:29 [error] 19#19: *3405 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/23 21:32:03 [error] 19#19: *3812 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/23 21:32:41 [error] 19#19: *3860 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/23 21:40:16 [error] 19#19: *3860 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/23 21:49:29 [error] 19#19: *3860 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/23 22:02:20 [error] 19#19: *3976 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/23 22:04:11 [error] 19#19: *3976 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/23 22:09:07 [error] 19#19: *3976 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/23 23:55:16 [error] 19#19: *4492 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 00:25:16 [error] 19#19: *4697 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 00:32:20 [error] 19#19: *4697 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 01:04:08 [error] 19#19: *4804 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 01:16:37 [error] 19#19: *4908 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 01:24:27 [error] 19#19: *4908 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 01:32:56 [error] 19#19: *5016 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 01:46:05 [error] 19#19: *5016 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 02:06:37 [error] 19#19: *5124 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 02:15:17 [error] 19#19: *5229 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 02:16:55 [error] 19#19: *5229 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 02:21:37 [error] 19#19: *5229 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 02:33:10 [error] 19#19: *5229 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 03:38:47 [error] 19#19: *5664 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 03:42:57 [error] 19#19: *5747 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 03:55:27 [error] 19#19: *5747 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 04:04:37 [error] 19#19: *5855 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 04:06:42 [error] 19#19: *5855 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 04:56:53 [error] 19#19: *6065 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 04:57:33 [error] 19#19: *6127 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/10/24 05:10:10 [error] 19#19: *6127 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/system/version HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/system/version", host: "my-jfrog.com"
2020/10/24 05:14:38 [error] 19#19: *6127 upstream timed out (110: Operation timed out) while connecting to upstream, client: 172.18.0.1, server: my-jfrog.com, request: "GET /ui/api/v1/ui/auth/screen/globalState HTTP/1.1", upstream: "http://100.119.130.105:8082/ui/api/v1/ui/auth/screen/globalState", host: "my-jfrog.com"
2020/11/09 12:45:21 [error] 20#20: *59 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK", host: "geo.sf-express.com"
2020/11/12 03:05:45 [error] 19#19: *1 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK", host: "geo.sf-express.com"
2020/11/12 03:07:03 [error] 19#19: *3 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK", host: "geo.sf-express.com"
2020/11/12 03:19:26 [error] 19#19: *8 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK", host: "geo.sf-express.com"
2020/11/12 03:19:28 [error] 19#19: *8 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&opt=sf3&x1=113.1392189934283&y1=22.514730789347227&x2=113.23329522633844&y2=22.510829116983945&strategy=0&type=0&Vehicle=7&Weight=30.0&Height=5.5&AxleWeight=3.5&AxleNumber=4&Plate=%E7%B2%A4B12345&ak=%E6%8E%88%E6%9D%83AK", host: "geo.sf-express.com"
2020/11/17 06:24:45 [error] 19#19: *85 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885 HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885", host: "geo.sf-express.com"
2020/11/17 06:26:54 [error] 19#19: *88 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885 HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885", host: "geo.sf-express.com"
2020/11/17 06:27:36 [error] 19#19: *88 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885 HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885", host: "geo.sf-express.com"
2020/11/17 06:29:32 [error] 19#19: *91 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885 HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885", host: "geo.sf-express.com"
2020/11/17 06:30:50 [error] 19#19: *93 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885 HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885", host: "geo.sf-express.com"
2020/11/17 06:33:39 [error] 19#19: *95 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885 HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/geo/nrmplan?cc=1&x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429885", host: "geo.sf-express.com"
2020/11/27 01:58:46 [error] 20#20: *34 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/nrmplan?x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429883 HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/nrmplan?x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429883", host: "geo.sf-express.com"
2020/11/27 01:59:48 [error] 20#20: *34 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: geo.sf-express.com, request: "GET /v1/nrmplan?x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429883 HTTP/1.1", upstream: "http://100.119.130.105:8080/v1/nrmplan?x1=113.938000&y1=22.524000&x2=120.308712&y2=30.429883", host: "geo.sf-express.com"
2020/11/30 06:51:28 [error] 20#20: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 06:51:41 [error] 20#20: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 06:53:34 [error] 20#20: *4 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "DELETE /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 07:31:07 [error] 20#20: *13 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 09:43:19 [error] 20#20: *21 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 09:46:09 [error] 20#20: *28 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 09:46:10 [error] 20#20: *28 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 09:46:11 [error] 20#20: *28 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 09:46:50 [error] 20#20: *28 upstream prematurely closed connection while reading response header from upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 09:46:51 [error] 20#20: *28 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program/1 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program/1", host: "pdvrp.sf-express.com"
2020/11/30 09:59:40 [error] 20#20: *35 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.1, server: pdvrp.sf-express.com, request: "GET /v1/program?id=123123 HTTP/1.1", upstream: "http://100.119.130.105:8081/v1/program?id=123123", host: "pdvrp.sf-express.com"
